threshold,precision,recall,f1,costo_q,alertas_por_100k
0.0020772066308728677,0.04030589293747189,0.9955555555555555,0.07747514051015997,1928460.0,83653.19485211109
0.0020822348517229184,0.040345821325648415,0.9955555555555555,0.07754890081357106,1926480.0,83570.40716489802
0.0020893585498034987,0.040385828901108804,0.9955555555555555,0.07762280169799879,1924500.0,83487.61947768496
0.002096745956266358,0.0404259158996571,0.9955555555555555,0.07769684356573014,1922520.0,83404.83179047189
0.0021057228735211126,0.04046973803071364,0.9955555555555555,0.07777777777777778,1920360.0,83314.51794987582
0.002112130350287155,0.04050999186183199,0.9955555555555555,0.07785211573551135,1918380.0,83231.73026266275
0.0021281831333257208,0.04055032585083273,0.9955555555555555,0.07792659592972691,1916400.0,83148.94257544969
0.002137934640890749,0.04059074023738335,0.9955555555555555,0.07800121876904327,1914420.0,83066.15488823662
0.002145310099779587,0.04063123526210775,0.9955555555555555,0.07807598466364588,1912440.0,82983.36720102356
0.002154792001683941,0.040671811166591014,0.9955555555555555,0.07815089402529438,1910460.0,82900.57951381049
0.0021628952010103596,0.04071246819338423,0.9955555555555555,0.07822594726733019,1908480.0,82817.79182659743
0.0021690450067361057,0.040753206586009276,0.9955555555555555,0.07830114480468409,1906500.0,82735.00413938436
0.0021778522828450934,0.04079402658896376,0.9955555555555555,0.07837648705388384,1904520.0,82652.21645217128
0.0021864049744835497,0.04083492844772582,0.9955555555555555,0.0784519744330619,1902540.0,82569.42876495823
0.0021940624064441454,0.040875912408759124,0.9955555555555555,0.0785276073619632,1900560.0,82486.64107774515
0.0022049192641909027,0.040916978719517764,0.9955555555555555,0.0786033862619528,1898580.0,82403.8533905321
0.002213399623909023,0.040958127628451274,0.9955555555555555,0.07867931155602388,1896600.0,82321.06570331904
