modelo,threshold,precision,recall,f1,cost_q,alertas_por_100k
A,0.04396590359110091,0.2182296231375986,0.8245033112582781,0.34511434511434513,383160.0,12881.011515014676
A,0.04527258627979475,0.22242152466367712,0.8211920529801324,0.3500352858151023,382860.0,12587.491533077444
A,0.04596048519821088,0.22607110300820418,0.8211920529801324,0.3545389563974267,379620.0,12384.285391736285
A,0.046466157750690545,0.2283609576427256,0.8211920529801324,0.3573487031700288,377640.0,12260.103860916684
A,0.0478183467510322,0.23273415326395458,0.8145695364238411,0.36203090507726265,381180.0,11932.716188755927
A,0.04793349678640901,0.2336182336182336,0.8145695364238411,0.36309963099631,380460.0,11887.559268457891
A,0.049658520737254935,0.23832684824902725,0.8112582781456954,0.3684210526315789,380340.0,11605.32851659517
A,0.050755414143826366,0.24059405940594059,0.804635761589404,0.3704268292682927,385860.0,11402.122375254008
A,0.051442404601259976,0.24224224224224225,0.8013245033112583,0.372021521906226,388260.0,11277.94084443441
A,0.053048141743992305,0.24742268041237114,0.7947019867549668,0.3773584905660377,391800.0,10950.55317227365
A,0.053120667730975936,0.2484472049689441,0.7947019867549668,0.3785488958990536,391080.0,10905.396251975615
A,0.055035752656077436,0.255047821466525,0.7947019867549668,0.3861625100563154,386580.0,10623.165500112893
A,0.055989447254328605,0.2603036876355748,0.7947019867549668,0.39215686274509803,383160.0,10408.670128697222
A,0.056777823873046994,0.2631578947368421,0.7947019867549668,0.39538714991762763,381360.0,10295.777827952134
A,0.05865404117912924,0.2706681766704417,0.7913907284768212,0.4033755274261604,380520.0,9968.390155791374
A,0.05885189808411736,0.2722095671981777,0.7913907284768212,0.4050847457627119,379620.0,9911.94400541883
A,0.060913820264372746,0.2786885245901639,0.7880794701986755,0.4117647058823529,379680.0,9641.002483630617
A,0.062037877849968406,0.2853717026378897,0.7880794701986755,0.41901408450704225,376080.0,9415.217882140438
A,0.06249811493393146,0.2872727272727273,0.7847682119205298,0.4205856255545697,378840.0,9313.614811469857
A,0.06426626369306129,0.29773869346733667,0.7847682119205298,0.43169398907103823,373620.0,8986.2271393091
A,0.06506519020810644,0.29873417721518986,0.7814569536423841,0.4322344322344322,376920.0,8918.491758862046
A,0.06706301223736377,0.3050847457627119,0.7748344370860927,0.43779232927970063,381540.0,8658.83946714834
A,0.06921943002477111,0.31057563587684067,0.7682119205298014,0.44232602478551,386700.0,8433.054865658163
A,0.07032569493507096,0.3143631436314363,0.7682119205298014,0.4461538461538461,385080.0,8331.451794987583
A,0.07389455009769134,0.3229901269393512,0.7582781456953642,0.4530168150346192,393000.0,8004.064122826823
A,0.07446742356608342,0.32574679943101,0.7582781456953642,0.45572139303482595,391920.0,7936.328742379769
A,0.07692393893607495,0.3352941176470588,0.7549668874172185,0.4643584521384928,392160.0,7676.676450666065
A,0.0797463021529606,0.34142640364188165,0.7450331125827815,0.46826222684703434,401520.0,7439.602619101378
A,0.081430499437767,0.3456221198156682,0.7450331125827815,0.47219307450157394,400080.0,7349.288778505305
A,0.08500782980983478,0.3553054662379421,0.7317880794701986,0.4783549783549783,412380.0,7021.901106344547
A,0.08577260712475097,0.35772357723577236,0.7284768211920529,0.47982551799345696,415500.0,6942.876495822985
A,0.08987452200412305,0.36930860033726814,0.7251655629139073,0.4893854748603353,415920.0,6694.513434183788
A,0.09419231004042335,0.38178633975481613,0.7218543046357616,0.4994272623138603,416340.0,6446.150372544593
A,0.09528882414455464,0.38652482269503546,0.7218543046357616,0.5034642032332564,415080.0,6367.125762023031
A,0.10162573652939252,0.3981308411214953,0.7052980132450332,0.5089605734767025,431760.0,6039.738089862271
A,0.10282287754605401,0.40227703984819735,0.7019867549668874,0.51145958986731,434700.0,5949.4242492662
A,0.10834465351244849,0.4150197628458498,0.695364238410596,0.5198019801980198,439680.0,5712.350417701513
A,0.11490412302784415,0.4318181818181818,0.6920529801324503,0.5318066157760815,440100.0,5463.987356062316
A,0.11768201819214513,0.4381551362683438,0.6920529801324503,0.5365853658536586,438840.0,5384.962745540754
A,0.12273638286617104,0.46205357142857145,0.6854304635761589,0.5519999999999999,442380.0,5057.575073379995
A,0.12584572596547172,0.47045454545454546,0.6854304635761589,0.5579514824797844,440940.0,4967.261232783924
A,0.13299570589660578,0.4916467780429594,0.6821192052980133,0.5714285714285715,441540.0,4730.187401219237
A,0.14130490104052115,0.5075757575757576,0.6655629139072847,0.5759312320916905,459300.0,4470.535109505531
A,0.1482638352597819,0.5102564102564102,0.6589403973509934,0.5751445086705202,466980.0,4402.799729058478
A,0.1667423421399883,0.5318559556786704,0.6357615894039735,0.579185520361991,492420.0,4075.4120568977196
A,0.17058428497786812,0.5426136363636364,0.6324503311258278,0.5840978593272171,495180.0,3973.808986227139
A,0.18780167593666516,0.5542168674698795,0.609271523178808,0.580441640378549,522240.0,3748.0243847369607
A,0.20341278501454188,0.5714285714285714,0.5827814569536424,0.5770491803278688,552960.0,3477.0828629487464
A,0.20634211178234968,0.570957095709571,0.5728476821192053,0.571900826446281,565200.0,3420.636712576202
A,0.2317108106967102,0.6094890510948905,0.5529801324503312,0.579861111111111,586260.0,3093.2490404154437
A,0.2412046946072719,0.6212121212121212,0.543046357615894,0.5795053003533569,597600.0,2980.3567396703543
A,0.2710310651882374,0.6448979591836734,0.5231788079470199,0.5776965265082267,620460.0,2765.861368254685
A,0.3074019177677425,0.669683257918552,0.4900662251655629,0.5659655831739961,659940.0,2494.919846466471
A,0.31563624351048086,0.6851851851851852,0.4900662251655629,0.5714285714285714,659040.0,2438.4736960939263
A,0.36293755463277866,0.7379679144385026,0.45695364238410596,0.5644171779141104,697620.0,2111.086023933168
A,0.3917913390312966,0.7570621468926554,0.44370860927152317,0.559498956158664,713340.0,1998.1937231880788
A,0.4270683336070161,0.7911392405063291,0.4139072847682119,0.5434782608695653,749340.0,1783.698351772409
A,0.5194371597423187,0.8421052631578947,0.3708609271523179,0.5149425287356321,801780.0,1501.4675999096862
A,0.5383538888733894,0.8449612403100775,0.3609271523178808,0.505800464037123,814200.0,1456.3106796116506
A,0.6852776530136421,0.89,0.2947019867549669,0.44278606965174133,896580.0,1128.9230074508919
A,0.7357354558018637,0.8876404494382022,0.26158940397350994,0.4040920716112532,938400.0,1004.7414766312937
A,0.7945176392527321,0.9154929577464789,0.2152317880794702,0.3485254691689008,996480.0,801.5353352901333
A,0.8700212666257577,0.9523809523809523,0.13245033112582782,0.23255813953488375,1100760.0,474.1476631293746
A,0.9377863456801321,1.0,0.04304635761589404,0.08253968253968252,1213800.0,146.75999096861594
B,0.0032125409696784238,0.034093474825016935,1.0,0.06593886462882095,1540080.0,100000.0
B,0.003515905903407499,0.03420545928191188,1.0,0.0661482860584821,1534860.0,99672.61232783923
B,0.003579214652461734,0.03431818181818182,1.0,0.06635904196879806,1529640.0,99345.22465567848
B,0.0036205650206385005,0.03443164975487402,1.0,0.06657114515595725,1524420.0,99017.83698351773
B,0.003621916901114298,0.03443950279393317,1.0,0.06658582295226545,1524060.0,98995.2585233687
B,0.00366914598322251,0.03454587051018074,1.0,0.06678460858027423,1519200.0,98690.44931135696
B,0.003694684563934583,0.03461318051575931,1.0,0.06691037997119752,1516140.0,98498.5324000903
B,0.0037126729187930514,0.03466085160105589,1.0,0.06699944536882974,1513980.0,98363.06163919621
B,0.0037472265531788055,0.03477660064486412,1.0,0.06721566881816159,1508760.0,98035.67396703546
B,0.0037515714380726094,0.03478861882271628,1.0,0.06723811644216854,1508220.0,98001.80627681193
B,0.0037850276381170937,0.03489312536106297,1.0,0.06743329239700793,1503540.0,97708.28629487469
B,0.003808048481607639,0.034965844621975224,1.0,0.06756907931535967,1500300.0,97505.08015353353
B,0.0038174406839087444,0.03501043357291908,1.0,0.06765232974910394,1498320.0,97380.89862271392
B,0.003850084270093329,0.035128533209259044,1.0,0.06787279469603326,1493100.0,97053.51095055317
B,0.003854271196023216,0.03514079590411915,1.0,0.0678956834532374,1492560.0,97019.64326032964
B,0.0038798841075808293,0.035247432306255835,1.0,0.06809470124013528,1487880.0,96726.12327839242
B,0.003891441626242862,0.03532163742690059,1.0,0.06823316764572979,1484640.0,96522.91713705126
B,0.0038989610835596803,0.03536713900925167,1.0,0.06831806356746975,1482660.0,96398.73560623165
B,0.003920862440068603,0.03548766157461809,1.0,0.06854289605083977,1477440.0,96071.34793407089
B,0.003922020222557327,0.03550434987067952,1.0,0.06857402361489555,1476720.0,96026.19101377287
B,0.003937665920329334,0.03560900837165429,1.0,0.06876921325287488,1472220.0,95743.96026191014
B,0.003951432249512442,0.035688962420231625,1.0,0.0689183021451392,1468800.0,95529.46489049446
B,0.003962412385185055,0.035731187884524375,1.0,0.06899702992917524,1467000.0,95416.57258974938
B,0.0039866370824002875,0.035854208714234836,1.0,0.06922636103151864,1461780.0,95089.18491758862
B,0.003990877194882393,0.035875504870515565,1.0,0.06926605504587156,1460880.0,95032.73876721607
B,0.004015838150332657,0.03597807958065285,1.0,0.06945722171113156,1456560.0,94761.79724542786
B,0.004029726544525201,0.03606400764270361,1.0,0.06961733517750116,1452960.0,94536.01264393768
B,0.004036433753306804,0.036102809324566644,1.0,0.06968962732202608,1451340.0,94434.40957326711
B,0.004052801893304504,0.03622840690978887,1.0,0.0699235934244038,1446120.0,94107.02190110635
B,0.004058646447757657,0.036250150042011764,1.0,0.0699640912776555,1445220.0,94050.5757507338
B,0.0040760270213821784,0.03635488142530396,1.0,0.0701591357881287,1440900.0,93779.63422894558
B,0.0040933419400779525,0.0364426209726077,1.0,0.0703225055303295,1437300.0,93553.8496274554
B,0.004104482511482454,0.03648224208746074,1.0,0.0703962703962704,1435680.0,93452.24655678483
B,0.00412935088515268,0.03661049824221118,1.0,0.07063501344871946,1430460.0,93124.85888462407
B,0.004130912746285619,0.036637146669901734,1.0,0.07068461088355762,1429380.0,93057.12350417701
B,0.004152457974256673,0.03673965936739659,1.0,0.07087538136587655,1425240.0,92797.47121246331
B,0.004160694648574325,0.036833760214660324,1.0,0.0710504646512175,1421460.0,92560.39738089862
B,0.004166997068425589,0.036869735075082406,1.0,0.07111739079241729,1420020.0,92470.08354030256
B,0.004192345032179238,0.03700073511394266,1.0,0.0713610586011342,1414800.0,92142.69586814179
B,0.0041966427923704214,0.03703249540159411,1.0,0.07142012533995507,1413540.0,92063.67125762023
B,0.004212622243518364,0.03713266937169556,1.0,0.07160640189685834,1409580.0,91815.30819598104
B,0.0042271901334486215,0.0371100973985945,0.9966887417218543,0.0715559253536194,1410000.0,91566.94513434183
B,0.004234267410130989,0.037142152023692004,0.9966887417218543,0.07161551272900309,1408740.0,91487.92052382027
B,0.004258019509233174,0.03727554179566563,0.9966887417218543,0.07186343559746926,1403520.0,91160.53285165952
B,0.004260712326107158,0.037307882994546356,0.9966887417218543,0.07192353643966547,1402260.0,91081.50824113796
B,0.004276063642204233,0.0374098931145911,0.9966887417218543,0.07211308097747963,1398300.0,90833.14517949875
B,0.004289135441192842,0.03751246261216351,0.9966887417218543,0.0723036271919289,1394340.0,90584.78211785956
B,0.00429404193765419,0.03754521641511788,0.9966887417218543,0.07236446688303882,1393080.0,90505.757507338
B,0.004317684623571592,0.03768152228342514,0.9966887417218543,0.07261761158021714,1387860.0,90178.36983517725
B,0.004323642369997035,0.037719298245614034,0.9966887417218543,0.07268775658053611,1386420.0,90088.05599458117
B,0.004345348270901541,0.03769317753486619,0.9933774834437086,0.0726304321510713,1387020.0,89850.98216301648
B,0.0043561461001302105,0.03780241935483871,0.9933774834437086,0.07283321194464676,1382880.0,89591.32987130278
B,0.004362018596332076,0.03783102143757881,0.9933774834437086,0.0728862973760933,1381800.0,89523.59449085573
B,0.004382347038577293,0.03796987723073029,0.9933774834437086,0.07314397171766428,1376580.0,89196.20681869496
B,0.004387965172184408,0.03801317790167258,0.9933774834437086,0.0732243104710764,1374960.0,89094.60374802438
B,0.004403192929859051,0.038109756097560975,0.9933774834437086,0.07340347443112306,1371360.0,88868.81914653421
B,0.004416804429172766,0.0382262996941896,0.9933774834437086,0.0736196319018405,1367040.0,88597.87762474599
B,0.004421336183109649,0.038250669386714266,0.9933774834437086,0.07366482504604051,1366140.0,88541.43147437344
B,0.004444984024161006,0.03839262861530586,0.9933774834437086,0.07392804337111877,1360920.0,88214.04380221269
B,0.004449319166724855,0.03843689942344651,0.9933774834437086,0.07401011471567781,1359300.0,88112.44073154211
B,0.004463146373158193,0.038535645472061654,0.9933774834437086,0.07419314949919624,1355700.0,87886.65613005194
B,0.004484380837654061,0.038654812524159254,0.9933774834437086,0.07441398983008805,1351380.0,87615.71460826372
B,0.0044877092059421005,0.038679731820526045,0.9933774834437086,0.07446016381236038,1350480.0,87559.26845789117
B,0.004504698661549639,0.03882489970234244,0.9933774834437086,0.07472910698717151,1345260.0,87231.8807857304
B,0.004511727844764247,0.038875210574057274,0.9933774834437086,0.07482229704451927,1343460.0,87118.98848498533
B,0.004524999162198014,0.03897116134060795,0.9933774834437086,0.075,1340040.0,86904.49311356965
B,0.004540699902194923,0.039098136322168645,0.9933774834437086,0.07523510971786833,1335540.0,86622.26236170693
B,0.004543987693001962,0.039118529143304215,0.9933774834437086,0.07527286413248024,1334820.0,86577.1054414089
B,0.004557735585597355,0.03926701570680628,0.9933774834437086,0.07554772097708386,1329600.0,86249.71776924813
B,0.004566376983145334,0.039323633503735744,0.9933774834437086,0.07565250283696887,1327620.0,86125.53623842854
B,0.004580780728733923,0.039416633819471816,0.9933774834437086,0.0758245924428156,1324380.0,85922.33009708737
B,0.00460873309606733,0.03955174686882004,0.9933774834437086,0.07607455306200077,1319700.0,85628.81011515015
B,0.0046103383322779285,0.039567396465312585,0.9933774834437086,0.07610350076103502,1319160.0,85594.94242492663
B,0.004635841289377792,0.039586919104991396,0.9900662251655629,0.0761298535964354,1318320.0,85267.55475276586
B,0.0046450682638048725,0.039649913804535204,0.9900662251655629,0.07624633431085043,1316160.0,85132.08399187175
B,0.0046589045478938685,0.039739500265816054,0.9900662251655629,0.07641196013289037,1313100.0,84940.1670806051
B,0.004682082395014343,0.03987730061349693,0.9900662251655629,0.07666666666666666,1308420.0,84646.64709866788
B,0.004688363579902084,0.03989326217478319,0.9900662251655629,0.0766961651917404,1307880.0,84612.77940844434
B,0.004714076098747404,0.04004821859094562,0.9900662251655629,0.07698249227600412,1302660.0,84285.3917362836
B,0.004718498866648928,0.04011269117252482,0.9900662251655629,0.07710159876224858,1300500.0,84149.92097538948
B,0.004737816267859596,0.04020438348796558,0.9900662251655629,0.07727096524098721,1297440.0,83958.00406412283
B,0.004763869758630417,0.04035087719298246,0.9900662251655629,0.07754149377593361,1292580.0,83653.19485211109
B,0.004765987032522502,0.040361771058315336,0.9900662251655629,0.07756160830090791,1292220.0,83630.61639196206
B,0.004796359162179514,0.04052039571757691,0.9900662251655629,0.07785444603567243,1287000.0,83303.22871980131
B,0.004804643202083789,0.040591908770024436,0.9900662251655629,0.0779864371413667,1284660.0,83156.46872883268
B,0.004813745786575894,0.04054421768707483,0.9867549668874173,0.07788813382122321,1286160.0,82975.84104764056
B,0.0048368151756053935,0.040699262496585634,0.9867549668874173,0.0781741867785939,1281120.0,82659.7426055543
B,0.004838133534583755,0.04070482174566316,0.9867549668874173,0.07818444182080544,1280940.0,82648.45337547979
B,0.004861260815414018,0.040866703236423475,0.9867549668874173,0.07848301290492493,1275720.0,82321.06570331904
B,0.004872869956669774,0.04094531464688101,0.9867549668874173,0.07862796833773085,1273200.0,82163.01648227591
B,0.004882319715938793,0.041029877461104224,0.9867549668874173,0.07878387309980171,1270500.0,81993.67803115828
B,0.004898067247647542,0.04118866620594333,0.9867549668874173,0.07907655565875016,1265460.0,81677.57958907202
B,0.00489926062674887,0.041194359966823337,0.9867549668874173,0.07908704883227177,1265280.0,81666.29035899752
B,0.004922495921038402,0.041360166551006244,0.9867549668874173,0.07939256693752497,1260060.0,81338.90268683675
B,0.004929743756849028,0.0414349276974416,0.9867549668874173,0.07953029089938618,1257720.0,81192.14269586814
B,0.004947297085272488,0.041533101045296165,0.9867549668874173,0.07971111408318846,1254660.0,81000.22578460148
B,0.004965629056121848,0.041695816426472646,0.9867549668874173,0.08001073969660358,1249620.0,80684.12734251525
B,0.0049688712198374466,0.04170165127343969,0.9867549668874173,0.08002148227712137,1249440.0,80672.83811244073
B,0.004991441708364884,0.041871575101868765,0.9867549668874173,0.08033427685671923,1244220.0,80345.45044027998
B,0.005002519924310536,0.04195410389976066,0.9867549668874173,0.08048615800135044,1241700.0,80187.40121923685
B,0.005019229566833435,0.042042889390519186,0.9867549668874173,0.08064952638700947,1239000.0,80018.06276811921
B,0.005044501106604411,0.04207394815129622,0.9834437086092715,0.080695557668795,1238160.0,79690.67509595845
B,0.005044525061974351,0.04207394815129622,0.9834437086092715,0.080695557668795,1238160.0,79690.67509595845
B,0.0050654153123100955,0.0422475106685633,0.9834437086092715,0.08101472995090014,1232940.0,79363.28742379771
B,0.005072931777842293,0.04233784746970777,0.9834437086092715,0.08118081180811808,1230240.0,79193.94897268007
B,0.005083516931004478,0.042422511069847166,0.9834437086092715,0.08133643708065179,1227720.0,79035.89975163694
B,0.0051090492742780534,0.042598967297762476,0.9834437086092715,0.08166070937585923,1222500.0,78708.51207947618
B,0.005109112345319756,0.042598967297762476,0.9834437086092715,0.08166070937585923,1222500.0,78708.51207947618
B,0.005143956693647486,0.0427768975946997,0.9834437086092715,0.08198757763975156,1217280.0,78381.12440731542
B,0.005152996858223759,0.04286951501154734,0.9834437086092715,0.08215767634854773,1214580.0,78211.78595619778
B,0.005158818241892039,0.042956320509111946,0.9834437086092715,0.08231707317073171,1212060.0,78053.73673515467
B,0.0051857635303693625,0.043137254901960784,0.9834437086092715,0.08264922777236677,1206840.0,77726.3490629939
B,0.005186207775841994,0.04314352120859965,0.9834437086092715,0.08266072919565823,1206660.0,77715.0598329194
B,0.005208080913807857,0.04331971995332556,0.9834437086092715,0.08298407376362113,1201620.0,77398.96139083314
B,0.005222114479888232,0.04342105263157895,0.9834437086092715,0.08316998039764772,1198740.0,77218.33370964101
B,0.005237925988077987,0.04350373516918119,0.9834437086092715,0.08332164398933932,1196400.0,77071.57371867239
B,0.005267348892386677,0.043689320388349516,0.9834437086092715,0.08366197183098592,1191180.0,76744.18604651163
B,0.005267710583417019,0.0437021777516186,0.9834437086092715,0.08368554522400676,1190820.0,76721.6075863626
B,0.0052946368042999375,0.04387649578962919,0.9834437086092715,0.08400509121764956,1185960.0,76416.79837435087
B,0.00530688199448704,0.04398696682464455,0.9834437086092715,0.08420754182024383,1182900.0,76224.88146308421
B,0.005314005609858507,0.04406528189910979,0.9834437086092715,0.08435103663731894,1180740.0,76089.41070219011
B,0.005339473064997226,0.04425569959767546,0.9834437086092715,0.08469984314843862,1175520.0,75762.02303002936
B,0.005344021499011962,0.04426889253241914,0.9834437086092715,0.0847240051347882,1175160.0,75739.44456988033
B,0.0053654777717520585,0.04444777012870398,0.9834437086092715,0.08505154639175258,1170300.0,75434.6353578686
B,0.0053777582984969085,0.04456114028507127,0.9834437086092715,0.08525907851298982,1167240.0,75242.71844660194
B,0.005400792324801263,0.04449120697429731,0.9801324503311258,0.08511861969805895,1169460.0,75107.24768570783
B,0.0054256691599745225,0.04468599033816425,0.9801324503311258,0.08547502165752237,1164240.0,74779.86001354708
B,0.005428414256693129,0.04470623772843981,0.9801324503311258,0.08551206124512495,1163700.0,74745.99232332355
B,0.0054470793226759524,0.04488248673237301,0.9801324503311258,0.08583442076265041,1159020.0,74452.47234138632
B,0.005460685824711291,0.045005321575186254,0.9801324503311258,0.08605902020642535,1155780.0,74249.26620004517
B,0.0054786072167716275,0.04508071885470606,0.9801324503311258,0.0861968549796156,1153800.0,74125.08466922556
B,0.005512038248219494,0.04528070980572128,0.9801324503311258,0.08656236291855535,1148580.0,73797.6969970648
B,0.005513382143563117,0.045308434103780805,0.9801324503311258,0.08661302121433798,1147860.0,73752.54007676676
B,0.0055422525149743255,0.04532882606023356,0.9768211920529801,0.08663729809104258,1147740.0,73470.30932490404
B,0.00556165924653541,0.045307443365695796,0.9735099337748344,0.08658518627595346,1148700.0,73255.81395348837
B,0.005574170251499664,0.04537737305139682,0.9735099337748344,0.08671287420734405,1146900.0,73142.92165274329
B,0.005597600101604801,0.045588463327647696,0.9735099337748344,0.08709820767293734,1141500.0,72804.24475050802
B,0.005599256931362592,0.045609680421967114,0.9735099337748344,0.08713692946058091,1140960.0,72770.37706028449
B,0.005632368879076357,0.04579439252336449,0.9735099337748344,0.08747396608152336,1136280.0,72476.85707834725
B,0.005655133530554267,0.04592314901593252,0.9735099337748344,0.08770883054892602,1133040.0,72273.6509370061
B,0.005664347404795489,0.04600219058050383,0.9735099337748344,0.08785298072613178,1131060.0,72149.4694061865
B,0.00570647671041738,0.04621188305564288,0.9735099337748344,0.08823529411764705,1125840.0,71822.08173402575
B,0.005707689674548208,0.046240956275558354,0.9735099337748344,0.0882882882882883,1125120.0,71776.9248137277
B,0.005734414334638944,0.04642349597347229,0.9735099337748344,0.08862094951017332,1120620.0,71494.69406186498
B,0.005749742548429758,0.04656319290465632,0.9735099337748344,0.08887545344619105,1117200.0,71280.19869044931
B,0.005759274072158219,0.04663705583756345,0.9735099337748344,0.08900999091734788,1115400.0,71167.30638970422
B,0.005792469848569067,0.04685258964143426,0.9735099337748344,0.0894024631290862,1110180.0,70839.91871754346
B,0.005802236374325189,0.04688995215311005,0.9735099337748344,0.08947048082775412,1109280.0,70783.47256717093
B,0.005832816583440765,0.04707012487992315,0.9735099337748344,0.08979841172877215,1104960.0,70512.53104538271
B,0.005860355612601711,0.047221329906842274,0.9735099337748344,0.0900735294117647,1101360.0,70286.74644389252
B,0.005874098520165731,0.0472972972972973,0.9735099337748344,0.09021172138692853,1099560.0,70173.85414314744
B,0.005918970504151419,0.0475189914336512,0.9735099337748344,0.09061488673139158,1094340.0,69846.46647098668
B,0.005922128345344162,0.04754973313925279,0.9735099337748344,0.09067077872012336,1093620.0,69801.30955068865
B,0.005945647009058102,0.04774277362780124,0.9735099337748344,0.09102167182662539,1089120.0,69519.07879882591
B,0.00596718699596685,0.04789053591790194,0.9735099337748344,0.09129017233348859,1085700.0,69304.58342741025
B,0.005982827960923533,0.047976501305483026,0.9735099337748344,0.09144634525660963,1083720.0,69180.40189659064
B,0.006015188240043762,0.048204623708804725,0.9735099337748344,0.0918606467739416,1078500.0,68853.01422442989
B,0.006017325116679267,0.04823625922887613,0.9735099337748344,0.0919180866030952,1077780.0,68807.85730413186
B,0.006060093411132665,0.04827018121911038,0.9701986754966887,0.09196484620213433,1077660.0,68525.62655226914
B,0.006083934179597946,0.048421748471327054,0.9701986754966887,0.09223988666771604,1074240.0,68311.13118085347
B,0.006103049791602916,0.04850190365833471,0.9701986754966887,0.0923853066372379,1072440.0,68198.23888010837
B,0.006143206438964719,0.04856952761144378,0.9668874172185431,0.09249287298067786,1071600.0,67870.85120794762
B,0.006146064237241024,0.04860995505243882,0.9668874172185431,0.09256617530511967,1070700.0,67814.40505757507
B,0.006168439333488808,0.04880494735082734,0.9668874172185431,0.09291964996022274,1066380.0,67543.46353578687
B,0.0061983568213767725,0.04880093912460171,0.9635761589403974,0.09289704708699122,1067160.0,67317.67893429668
B,0.00621164549815458,0.04870675176352032,0.9602649006622517,0.09271099744245526,1069920.0,67216.0758636261
B,0.006262159933873602,0.048945147679324896,0.9602649006622517,0.09314276537658585,1064700.0,66888.68819146533
B,0.006267899743878644,0.048994762628822436,0.9602649006622517,0.09323259926056902,1063620.0,66820.95281101829
B,0.006298041458324546,0.04918588873812754,0.9602649006622517,0.0935785737334624,1059480.0,66561.30051930458
B,0.006319924038500003,0.04935330156569095,0.9602649006622517,0.09388151505341537,1055880.0,66335.51591781441
B,0.006333172300296228,0.04942900971535708,0.9602649006622517,0.09401847949424542,1054260.0,66233.91284714383
B,0.00637376392311088,0.049674546077423776,0.9602649006622517,0.09446254071661238,1049040.0,65906.52517498306
B,0.006378216640515339,0.04972565157750343,0.9602649006622517,0.0945549396804695,1047960.0,65838.78979453602
B,0.00641221387644916,0.04992253399896712,0.9602649006622517,0.0949108165603011,1043820.0,65579.1375028223
B,0.006446167158562592,0.050103662750518314,0.9602649006622517,0.09523809523809525,1040040.0,65342.06367125762
B,0.00647040556861191,0.050173010380622836,0.9602649006622517,0.09536336731338375,1038600.0,65251.74983066155
B,0.006520211860818636,0.050426012867327424,0.9602649006622517,0.0958202544192962,1033380.0,64924.36215850079
B,0.006537999198350869,0.0504874651810585,0.9602649006622517,0.0959311941779689,1032120.0,64845.33754797923
B,0.006567443389292334,0.050681579867179305,0.9602649006622517,0.09628154050464806,1028160.0,64596.974486340034
B,0.006591677317985827,0.05087719298245614,0.9602649006622517,0.09663445518160613,1024200.0,64348.61142470083
B,0.006596929538736503,0.05093975057087651,0.9602649006622517,0.09674728940783987,1022940.0,64269.58681417927
B,0.006636331027291869,0.05120056497175141,0.9602649006622517,0.0972175662085149,1017720.0,63942.19914201852
B,0.00665503822242198,0.051272984441301274,0.9602649006622517,0.09734810339039945,1016280.0,63851.88530142244
B,0.006686915644778398,0.05146406388642413,0.9602649006622517,0.09769243725787435,1012500.0,63614.811469857756
B,0.0067227829499011335,0.0516657758774274,0.9602649006622517,0.09805579036348265,1008540.0,63366.44840821856
B,0.006733252878347946,0.051730288976097036,0.9602649006622517,0.0981719702098849,1007280.0,63287.423797696996
B,0.006794204491752549,0.05199928276851354,0.9602649006622517,0.09865623405341044,1002060.0,62960.03612553624
B,0.006801672515871482,0.05207398096606213,0.9602649006622517,0.09879066598535173,1000620.0,62869.722284940166
B,0.006827723715115634,0.05209084354722422,0.956953642384106,0.09880341880341881,1001220.0,62632.648453375485
B,0.006855634387125166,0.052307692307692305,0.956953642384106,0.09919340998798695,997080.0,62372.99616166177
B,0.006869025395109792,0.052364558796883495,0.956953642384106,0.09929565366775468,996000.0,62305.260781214725
B,0.006906682555056886,0.05264116575591985,0.956953642384106,0.099792817679558,990780.0,61977.87310905396
B,0.006920015257711128,0.052727604451742384,0.956953642384106,0.09994812381117067,989160.0,61876.27003838339
B,0.006954698065023924,0.052920710492583775,0.956953642384106,0.10029498525073746,985560.0,61650.4854368932
B,0.00699328263945143,0.053154313040279566,0.956953642384106,0.10071441017598885,981240.0,61379.543915104994
B,0.007004805470240066,0.05320324005891016,0.956953642384106,0.10080223229856994,980340.0,61323.09776473245
B,0.0070540258806549,0.05348880251712012,0.956953642384106,0.10131463628396144,975120.0,60995.71009257169
B,0.007068160021537403,0.053587984424253665,0.956953642384106,0.10149253731343284,973320.0,60882.817791826594
B,0.007094646460193307,0.05377744696687756,0.956953642384106,0.10183227625088088,969900.0,60668.32242041093
B,0.007119101418171401,0.05401869158878505,0.956953642384106,0.10226468506723284,965580.0,60397.38089862271
B,0.007126165259383758,0.05406922357343311,0.956953642384106,0.10235523286700904,964680.0,60340.934748250176
B,0.0071660902178282805,0.05436418359668924,0.956953642384106,0.10288358846564614,959460.0,60013.54707608941
B,0.007183440537814744,0.054466641537881645,0.956953642384106,0.10306704707560627,957660.0,59900.65477534432
B,0.0072324720951885,0.05466237942122187,0.956953642384106,0.10341742708892468,954240.0,59686.15940392865
B,0.0072692605693041815,0.05492208285822881,0.956953642384106,0.10388209920920202,949740.0,59403.92865206593
B,0.007276981543154438,0.05496386458729555,0.956953642384106,0.1039568345323741,949020.0,59358.77173176789
B,0.007327773211759658,0.05526869382291069,0.956953642384106,0.10450189839088772,943800.0,59031.38405960714
B,0.007343425093670592,0.055385205059409734,0.956953642384106,0.10471014492753623,941820.0,58907.20252878754
B,0.007379093765451194,0.05557692307692308,0.956953642384106,0.10505270810614323,938580.0,58703.99638744638
B,0.007442369917011602,0.05566293003478933,0.9536423841059603,0.10518626734842951,938280.0,58410.47640550915
